order_id,order_timestamp,order_date,year,quarter,month,region,country,currency,customer_name,customer_segment,customer_tier,customer_is_active,product_category,units_sold,gross_revenue_usd,discount_amount_usd,net_revenue_usd,total_cost_usd,gross_margin_usd,gross_margin_pct,material_cost_usd,shipping_cost_usd,tariff_cost_usd,overhead_cost_usd,carrier,month_name
5100,2025-10-24 19:43:25,2025-10-24,2025,Q4,10,North America,United States,USD,Customer Corp 172,Enterprise,Tier 3,1,Edge Gateways,8,12314.75,838.8,11475.95,7013.209999999999,4462.740000000002,38.89,4777.21,1029.77,455.42,750.81,DHL Global,Oct
5109,2025-10-24 19:55:08,2025-10-24,2025,Q4,10,APAC,Australia,AUD,Customer Corp 021,SMB,Tier 1,1,Cloud Hardware,11,19369.7,1329.37,18040.33,11179.89,6860.440000000002,38.03,7692.2,1887.9,559.15,1040.64,FedEx Express,Oct
5101,2025-10-24 20:27:38,2025-10-24,2025,Q4,10,Europe,France,EUR,Customer Corp 185,SMB,Tier 1,1,Cloud Hardware,17,21813.98,1011.69,20802.29,15792.789999999999,5009.500000000002,24.08,8715.6,4973.47,812.32,1291.4,DB Schenker,Oct
5092,2025-10-24 20:31:58,2025-10-24,2025,Q4,10,APAC,Australia,AUD,Customer Corp 070,SMB,Tier 2,1,Edge Gateways,2,3947.91,303.17,3644.74,2304.79,1339.9499999999998,36.76,1585.56,354.65,107.29,257.29,FedEx Express,Oct
5116,2025-10-25 08:18:09,2025-10-25,2025,Q4,10,Europe,Germany,EUR,Customer Corp 193,Mid-Market,Tier 1,1,Enterprise Storage,9,9152.22,460.76,8691.46,6439.76,2251.699999999999,25.91,3712.17,1757.84,337.66,632.09,Hapag-Lloyd,Oct
5113,2025-10-25 09:43:09,2025-10-25,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 153,Enterprise,Tier 3,0,Cloud Hardware,24,45741.96,2561.76,43180.2,30456.020000000004,12724.179999999993,29.47,17339.08,9784.35,1077.58,2255.01,DB Schenker,Oct
5128,2025-10-25 10:36:52,2025-10-25,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 187,SMB,Tier 3,1,Enterprise Storage,19,43502.16,914.04,42588.12,31155.399999999998,11432.720000000005,26.84,18027.57,9227.38,1376.52,2523.93,DB Schenker,Oct
5115,2025-10-25 11:23:36,2025-10-25,2025,Q4,10,Europe,France,EUR,Customer Corp 174,SMB,Tier 1,1,Edge Gateways,24,32917.9,2556.01,30361.89,22177.019999999997,8184.870000000003,26.96,13116.39,6426.99,738.75,1894.89,Hapag-Lloyd,Oct
5125,2025-10-25 13:31:14,2025-10-25,2025,Q4,10,North America,United States,USD,Customer Corp 046,SMB,Tier 2,1,Network Switches,19,33035.05,1247.93,31787.12,19027.510000000002,12759.609999999997,40.14,12775.58,2959.35,999.24,2293.34,DHL Global,Oct
5126,2025-10-25 13:50:36,2025-10-25,2025,Q4,10,North America,Canada,CAD,Customer Corp 136,Mid-Market,Tier 3,1,Network Switches,22,35006.37,2467.72,32538.65,18788.5,13750.150000000001,42.26,13228.47,2361.53,658.53,2539.97,FedEx Express,Oct
5121,2025-10-25 14:44:56,2025-10-25,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 021,SMB,Tier 1,1,Edge Gateways,23,24260.91,1892.61,22368.3,14167.91,8200.39,36.66,9455.29,2410.98,662.91,1638.73,UPS Supply Chain,Oct
5119,2025-10-25 15:42:57,2025-10-25,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 127,Enterprise,Tier 2,1,Cloud Hardware,24,53886.92,2651.99,51234.93,32953.78,18281.15,35.68,22584.59,5348.66,1638.71,3381.82,FedEx Express,Oct
5120,2025-10-25 16:47:12,2025-10-25,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 187,SMB,Tier 3,1,Network Switches,24,29127.21,705.46,28421.75,16772.91,11648.84,40.99,11391.17,2512.89,676.0,2192.85,FedEx Express,Oct
5122,2025-10-25 16:53:53,2025-10-25,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 050,SMB,Tier 3,1,Network Switches,22,51830.59,2059.56,49771.03,37366.13,12404.900000000001,24.92,20999.79,11449.88,1459.35,3457.11,Hapag-Lloyd,Oct
5117,2025-10-25 18:24:43,2025-10-25,2025,Q4,10,Europe,Germany,EUR,Customer Corp 018,Mid-Market,Tier 1,1,Enterprise Storage,20,39665.87,2026.28,37639.59,28727.24,8912.349999999995,23.68,16092.68,9146.09,804.79,2683.68,DB Schenker,Oct
5112,2025-10-25 18:47:29,2025-10-25,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 072,Enterprise,Tier 1,0,Network Switches,16,20567.12,980.05,19587.07,12119.26,7467.8099999999995,38.13,8200.59,1830.39,702.09,1386.19,FedEx Express,Oct
5114,2025-10-25 19:01:17,2025-10-25,2025,Q4,10,Europe,France,EUR,Customer Corp 186,Mid-Market,Tier 2,1,Edge Gateways,13,16374.82,1111.2,15263.62,10962.210000000001,4301.41,28.18,6251.68,3466.75,380.12,863.66,DB Schenker,Oct
5127,2025-10-25 19:05:15,2025-10-25,2025,Q4,10,APAC,Australia,AUD,Customer Corp 174,SMB,Tier 1,1,Cloud Hardware,12,17438.06,534.28,16903.78,9926.02,6977.759999999998,41.28,6948.02,1437.88,558.48,981.64,FedEx Express,Oct
5110,2025-10-25 19:14:17,2025-10-25,2025,Q4,10,North America,Canada,CAD,Customer Corp 021,SMB,Tier 1,1,Cloud Hardware,8,16600.98,919.63,15681.35,9706.11,5975.24,38.1,6767.17,1317.34,489.37,1132.23,FedEx Express,Oct
5124,2025-10-25 19:29:55,2025-10-25,2025,Q4,10,Europe,France,EUR,Customer Corp 116,Enterprise,Tier 3,1,Edge Gateways,7,15724.43,582.69,15141.74,11300.47,3841.2700000000004,25.37,6671.02,3251.76,321.05,1056.64,DHL Global,Oct
5111,2025-10-25 20:12:20,2025-10-25,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 054,Mid-Market,Tier 1,1,Edge Gateways,15,17941.88,839.71,17102.17,10525.2,6576.9699999999975,38.46,6948.02,1694.89,617.83,1264.46,UPS Supply Chain,Oct
5123,2025-10-25 20:14:42,2025-10-25,2025,Q4,10,North America,Canada,CAD,Customer Corp 003,Enterprise,Tier 1,1,Edge Gateways,10,16145.55,498.23,15647.32,9010.380000000001,6636.939999999999,42.42,6285.64,1200.68,491.41,1032.65,FedEx Express,Oct
5118,2025-10-25 20:45:54,2025-10-25,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 114,SMB,Tier 2,1,Network Switches,20,35251.07,1101.16,34149.91,22229.63,11920.280000000002,34.91,15552.31,3464.2,815.97,2397.15,DHL Global,Oct
5132,2025-10-26 08:08:15,2025-10-26,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 131,Mid-Market,Tier 2,1,Network Switches,7,9020.96,301.85,8719.11,6417.679999999999,2301.430000000001,26.4,3860.18,1776.12,302.25,479.13,Hapag-Lloyd,Oct
5134,2025-10-26 09:03:44,2025-10-26,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 073,Enterprise,Tier 1,0,Enterprise Storage,9,12049.25,365.38,11683.87,8486.460000000001,3197.41,27.37,4743.56,2611.97,452.52,678.41,DHL Global,Oct
5131,2025-10-26 09:56:07,2025-10-26,2025,Q4,10,Europe,Germany,EUR,Customer Corp 125,Mid-Market,Tier 2,1,Edge Gateways,5,8919.48,396.5,8522.98,6160.62,2362.3599999999997,27.72,3410.12,1896.17,235.59,618.74,DHL Global,Oct
5141,2025-10-26 09:57:09,2025-10-26,2025,Q4,10,Europe,Germany,EUR,Customer Corp 033,Mid-Market,Tier 2,1,Edge Gateways,14,19548.38,1197.53,18350.85,14013.62,4337.229999999998,23.64,7851.58,4159.78,690.12,1312.14,DB Schenker,Oct
5142,2025-10-26 11:41:47,2025-10-26,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 119,SMB,Tier 1,1,Edge Gateways,10,19986.82,515.96,19470.86,11946.68,7524.18,38.64,7813.74,2023.7,564.87,1544.37,UPS Supply Chain,Oct
5138,2025-10-26 12:07:59,2025-10-26,2025,Q4,10,Europe,France,EUR,Customer Corp 193,Mid-Market,Tier 1,1,Cloud Hardware,13,16507.51,1242.84,15264.67,11552.779999999999,3711.8900000000012,24.32,6775.94,3124.7,516.21,1135.93,DHL Global,Oct
5130,2025-10-26 13:20:42,2025-10-26,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 035,Enterprise,Tier 2,0,Edge Gateways,10,19583.96,1235.97,18347.99,12589.18,5758.810000000001,31.39,7472.58,3669.76,507.69,939.15,DHL Global,Oct
5143,2025-10-26 14:52:07,2025-10-26,2025,Q4,10,North America,United States,USD,Customer Corp 043,Mid-Market,Tier 2,1,Enterprise Storage,3,4736.67,150.9,4585.77,2826.7000000000003,1759.0700000000002,38.36,1943.28,453.64,141.98,287.8,UPS Supply Chain,Oct
5139,2025-10-26 16:12:40,2025-10-26,2025,Q4,10,North America,United States,USD,Customer Corp 001,Mid-Market,Tier 2,1,Network Switches,2,2981.87,178.53,2803.34,1627.28,1176.0600000000002,41.95,1185.33,198.39,91.14,152.42,DHL Global,Oct
5133,2025-10-26 16:57:07,2025-10-26,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 046,SMB,Tier 2,1,Network Switches,25,61294.22,4210.17,57084.05,43931.380000000005,13152.669999999998,23.04,23577.83,14589.97,1920.12,3843.46,Hapag-Lloyd,Oct
5140,2025-10-26 18:46:44,2025-10-26,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 046,SMB,Tier 2,1,Network Switches,15,31550.65,905.67,30644.98,18886.04,11758.939999999999,38.37,13525.95,2571.86,738.28,2049.95,UPS Supply Chain,Oct
5136,2025-10-26 19:45:07,2025-10-26,2025,Q4,10,APAC,Australia,AUD,Customer Corp 170,Mid-Market,Tier 3,1,Cloud Hardware,11,26232.59,1886.05,24346.54,15753.19,8593.35,35.3,10667.59,2420.77,833.48,1831.35,DHL Global,Oct
5129,2025-10-26 19:46:33,2025-10-26,2025,Q4,10,North America,Canada,CAD,Customer Corp 144,Enterprise,Tier 2,1,Edge Gateways,13,11268.74,649.51,10619.23,6299.26,4319.969999999999,40.68,4368.02,755.43,396.37,779.44,FedEx Express,Oct
5137,2025-10-26 19:54:53,2025-10-26,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 160,Mid-Market,Tier 3,1,Enterprise Storage,21,44937.63,3241.33,41696.3,26023.47,15672.830000000002,37.59,17893.16,4355.21,1388.13,2386.97,DHL Global,Oct
5135,2025-10-26 20:11:52,2025-10-26,2025,Q4,10,Europe,France,EUR,Customer Corp 195,Enterprise,Tier 1,1,Edge Gateways,9,17643.09,1373.25,16269.84,12338.57,3931.2700000000004,24.16,6508.0,4230.13,488.88,1111.56,Hapag-Lloyd,Oct
5158,2025-10-27 08:05:22,2025-10-27,2025,Q4,10,APAC,Japan,JPY,Customer Corp 162,Enterprise,Tier 2,1,Network Switches,2,1764.43,107.27,1657.16,1082.5300000000002,574.6299999999999,34.68,744.44,174.98,39.86,123.25,DHL Global,Oct
5159,2025-10-27 09:16:59,2025-10-27,2025,Q4,10,North America,United States,USD,Customer Corp 102,Mid-Market,Tier 3,1,Cloud Hardware,16,30923.49,1786.57,29136.92,18526.980000000003,10609.939999999995,36.41,13118.04,2289.33,1001.28,2118.33,DHL Global,Oct
5147,2025-10-27 09:20:52,2025-10-27,2025,Q4,10,APAC,Japan,JPY,Customer Corp 170,Mid-Market,Tier 3,1,Edge Gateways,21,44497.28,2697.97,41799.31,26097.47,15701.839999999997,37.56,18834.99,4050.43,939.53,2272.52,UPS Supply Chain,Oct
5150,2025-10-27 09:37:52,2025-10-27,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 087,SMB,Tier 2,1,Cloud Hardware,8,9911.79,229.04,9682.75,6047.150000000001,3635.5999999999995,37.55,4185.14,1011.15,262.68,588.18,DHL Global,Oct
5145,2025-10-27 09:39:48,2025-10-27,2025,Q4,10,North America,United States,USD,Customer Corp 169,SMB,Tier 3,0,Edge Gateways,23,20774.73,813.45,19961.28,11910.05,8051.23,40.33,8501.66,1554.12,465.48,1388.79,DHL Global,Oct
5156,2025-10-27 09:55:58,2025-10-27,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 142,Mid-Market,Tier 3,1,Cloud Hardware,2,4991.56,396.05,4595.51,3415.2200000000003,1180.29,25.68,2036.68,964.36,106.69,307.49,DHL Global,Oct
5160,2025-10-27 10:23:48,2025-10-27,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 100,Enterprise,Tier 1,1,Network Switches,12,22228.17,1750.52,20477.65,12744.16,7733.490000000002,37.77,9039.0,1873.56,687.82,1143.78,DHL Global,Oct
5152,2025-10-27 11:04:53,2025-10-27,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 181,Enterprise,Tier 1,1,Network Switches,23,19084.01,807.67,18276.34,11185.230000000001,7091.109999999999,38.8,7661.63,1875.75,585.79,1062.06,FedEx Express,Oct
5163,2025-10-27 12:12:27,2025-10-27,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 105,Enterprise,Tier 2,1,Enterprise Storage,21,24849.42,1817.04,23032.38,13990.24,9042.140000000001,39.26,9466.78,1999.16,756.65,1767.65,FedEx Express,Oct
5154,2025-10-27 12:39:54,2025-10-27,2025,Q4,10,North America,United States,USD,Customer Corp 118,Mid-Market,Tier 3,1,Network Switches,16,38648.67,2876.28,35772.39,22411.18,13361.21,37.35,16219.5,2507.84,1009.02,2674.82,FedEx Express,Oct
5151,2025-10-27 12:55:55,2025-10-27,2025,Q4,10,North America,United States,USD,Customer Corp 121,Enterprise,Tier 2,1,Network Switches,21,44308.23,3393.41,40914.82,25182.02,15732.8,38.45,16982.33,3645.25,1433.94,3120.5,DHL Global,Oct
5157,2025-10-27 13:24:14,2025-10-27,2025,Q4,10,LATAM,Brazil,BRL,Customer Corp 130,Mid-Market,Tier 1,0,Edge Gateways,14,14989.84,1184.22,13805.62,9159.23,4646.390000000001,33.66,6318.8,1447.71,522.66,870.06,UPS Supply Chain,Oct
5149,2025-10-27 13:25:16,2025-10-27,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 051,Mid-Market,Tier 2,0,Cloud Hardware,3,7404.49,226.41,7178.08,5218.73,1959.3500000000004,27.3,3202.32,1454.26,192.49,369.66,Maersk Freight,Oct
5153,2025-10-27 13:42:32,2025-10-27,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 026,Mid-Market,Tier 2,1,Edge Gateways,20,25993.28,940.78,25052.5,15203.67,9848.83,39.31,10218.47,2481.92,619.59,1883.69,DHL Global,Oct
5155,2025-10-27 14:12:34,2025-10-27,2025,Q4,10,North America,Canada,CAD,Customer Corp 083,Mid-Market,Tier 1,0,Cloud Hardware,20,48832.58,3526.28,45306.3,28829.369999999995,16476.930000000008,36.37,20765.98,3558.89,1516.83,2987.67,DHL Global,Oct
5162,2025-10-27 14:36:52,2025-10-27,2025,Q4,10,APAC,Japan,JPY,Customer Corp 119,SMB,Tier 1,1,Edge Gateways,2,2951.35,102.17,2849.18,1685.3799999999999,1163.8,40.85,1200.8,235.13,63.51,185.94,FedEx Express,Oct
5161,2025-10-27 14:48:20,2025-10-27,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 122,SMB,Tier 3,1,Edge Gateways,24,23339.56,1017.18,22322.38,14642.27,7680.110000000001,34.41,10010.28,2064.49,857.33,1710.17,UPS Supply Chain,Oct
5144,2025-10-27 14:50:33,2025-10-27,2025,Q4,10,Europe,Germany,EUR,Customer Corp 047,Mid-Market,Tier 2,1,Network Switches,24,24951.93,1549.44,23402.49,16941.579999999998,6460.9100000000035,27.61,9766.67,5282.27,534.29,1358.35,DHL Global,Oct
5146,2025-10-27 15:02:21,2025-10-27,2025,Q4,10,APAC,Japan,JPY,Customer Corp 005,Enterprise,Tier 1,1,Cloud Hardware,11,15014.51,881.25,14133.26,8613.369999999999,5519.890000000001,39.06,6170.45,1250.74,406.72,785.46,FedEx Express,Oct
5148,2025-10-27 16:32:41,2025-10-27,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 063,SMB,Tier 2,1,Edge Gateways,13,15379.61,809.98,14569.63,11197.27,3372.3599999999988,23.15,6543.06,3439.62,476.97,737.62,DB Schenker,Oct
5164,2025-10-27 18:18:04,2025-10-27,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 154,Mid-Market,Tier 2,1,Edge Gateways,4,5543.69,172.62,5371.07,4136.76,1234.3099999999995,22.98,2318.2,1217.29,171.71,429.56,Hapag-Lloyd,Oct
5168,2025-10-28 08:13:54,2025-10-28,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 142,Mid-Market,Tier 3,1,Enterprise Storage,2,4882.84,293.51,4589.33,2834.42,1754.9099999999999,38.24,1937.88,477.17,127.7,291.67,UPS Supply Chain,Oct
5178,2025-10-28 08:25:12,2025-10-28,2025,Q4,10,Europe,Germany,EUR,Customer Corp 168,Enterprise,Tier 1,1,Edge Gateways,3,6515.19,431.23,6083.96,4304.49,1779.4700000000003,29.25,2469.24,1290.24,169.87,375.14,DHL Global,Oct
5173,2025-10-28 10:27:06,2025-10-28,2025,Q4,10,North America,United States,USD,Customer Corp 150,Enterprise,Tier 2,1,Edge Gateways,25,39064.81,1406.33,37658.48,22992.449999999997,14666.030000000006,38.94,15656.64,3243.92,1096.17,2995.72,UPS Supply Chain,Oct
5170,2025-10-28 10:31:43,2025-10-28,2025,Q4,10,North America,Canada,CAD,Customer Corp 192,Mid-Market,Tier 3,1,Enterprise Storage,15,23654.7,1892.37,21762.33,13366.56,8395.770000000002,38.58,8777.89,2131.51,773.02,1684.14,FedEx Express,Oct
5183,2025-10-28 10:53:18,2025-10-28,2025,Q4,10,Europe,Germany,EUR,Customer Corp 052,Enterprise,Tier 3,1,Cloud Hardware,20,41384.68,1628.2,39756.48,30578.609999999997,9177.870000000006,23.09,16846.76,9478.14,1351.83,2901.88,DB Schenker,Oct
5174,2025-10-28 11:13:33,2025-10-28,2025,Q4,10,APAC,Australia,AUD,Customer Corp 078,SMB,Tier 2,1,Cloud Hardware,2,3566.17,264.93,3301.24,2076.2799999999997,1224.96,37.11,1387.88,359.55,99.88,228.97,FedEx Express,Oct
5169,2025-10-28 11:26:24,2025-10-28,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 097,Enterprise,Tier 3,1,Network Switches,11,11236.16,750.63,10485.53,7400.63,3084.9000000000005,29.42,4448.85,2151.96,230.36,569.46,Maersk Freight,Oct
5177,2025-10-28 11:35:44,2025-10-28,2025,Q4,10,APAC,Japan,JPY,Customer Corp 094,Mid-Market,Tier 3,1,Cloud Hardware,4,3491.8,110.54,3381.26,2228.84,1152.42,34.08,1543.98,324.05,107.41,253.4,UPS Supply Chain,Oct
5175,2025-10-28 11:52:15,2025-10-28,2025,Q4,10,Europe,Germany,EUR,Customer Corp 164,Enterprise,Tier 3,1,Enterprise Storage,2,2351.71,80.76,2270.95,1584.4100000000003,686.5399999999995,30.23,924.17,455.48,64.39,140.37,DB Schenker,Oct
5167,2025-10-28 12:24:19,2025-10-28,2025,Q4,10,North America,Canada,CAD,Customer Corp 170,Mid-Market,Tier 3,1,Edge Gateways,21,42539.11,2229.41,40309.7,25201.69,15108.009999999998,37.48,18326.64,3439.93,1352.66,2082.46,FedEx Express,Oct
5172,2025-10-28 12:55:58,2025-10-28,2025,Q4,10,Europe,France,EUR,Customer Corp 161,SMB,Tier 1,1,Enterprise Storage,10,8476.26,249.08,8227.18,6452.93,1774.25,21.57,3485.83,2049.07,273.02,645.01,Maersk Freight,Oct
5180,2025-10-28 13:33:45,2025-10-28,2025,Q4,10,APAC,Australia,AUD,Customer Corp 132,Enterprise,Tier 1,1,Cloud Hardware,12,26839.07,1307.29,25531.78,15952.38,9579.4,37.52,10614.15,2587.57,808.17,1942.49,DHL Global,Oct
5179,2025-10-28 16:50:01,2025-10-28,2025,Q4,10,North America,United States,USD,Customer Corp 084,SMB,Tier 2,1,Edge Gateways,8,14198.39,641.22,13557.17,8485.58,5071.59,37.41,5934.86,1067.25,499.7,983.77,FedEx Express,Oct
5176,2025-10-28 17:35:38,2025-10-28,2025,Q4,10,Europe,Germany,EUR,Customer Corp 166,SMB,Tier 2,0,Edge Gateways,4,7275.8,232.5,7043.3,5227.29,1816.0100000000002,25.78,3103.35,1538.65,220.97,364.32,Maersk Freight,Oct
5181,2025-10-28 19:14:21,2025-10-28,2025,Q4,10,Europe,Germany,EUR,Customer Corp 065,SMB,Tier 3,1,Network Switches,11,23071.69,798.96,22272.73,16942.179999999997,5330.550000000003,23.93,9523.55,5067.21,685.32,1666.1,Maersk Freight,Oct
5182,2025-10-28 19:28:58,2025-10-28,2025,Q4,10,North America,United States,USD,Customer Corp 172,Enterprise,Tier 3,1,Edge Gateways,23,28907.62,1943.93,26963.69,16738.12,10225.57,37.92,11661.4,2164.04,958.98,1953.7,FedEx Express,Oct
5166,2025-10-28 19:51:42,2025-10-28,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 095,Enterprise,Tier 1,1,Edge Gateways,25,62419.77,1385.26,61034.51,45509.39,15525.120000000003,25.44,25615.8,13775.02,2064.1,4054.47,DHL Global,Oct
5165,2025-10-28 20:43:02,2025-10-28,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 189,Enterprise,Tier 3,1,Network Switches,24,29289.51,1885.25,27404.26,19539.570000000003,7864.689999999995,28.7,11053.45,6266.59,805.56,1413.97,DB Schenker,Oct
5171,2025-10-28 20:47:30,2025-10-28,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 127,Enterprise,Tier 2,1,Network Switches,15,21523.27,1006.8,20516.47,14718.519999999999,5797.950000000003,28.26,8299.13,4537.38,696.87,1185.14,DB Schenker,Oct
5193,2025-10-29 08:12:21,2025-10-29,2025,Q4,10,Europe,Germany,EUR,Customer Corp 049,SMB,Tier 2,0,Network Switches,14,23028.65,1050.95,21977.7,16224.42,5753.280000000001,26.18,9164.43,4937.61,872.66,1249.72,DHL Global,Oct
5200,2025-10-29 09:33:48,2025-10-29,2025,Q4,10,Europe,Germany,EUR,Customer Corp 140,Enterprise,Tier 1,1,Edge Gateways,11,21628.94,1023.37,20605.57,15314.07,5291.5,25.68,9232.66,4129.27,520.9,1431.24,Maersk Freight,Oct
5186,2025-10-29 10:12:46,2025-10-29,2025,Q4,10,Europe,Germany,EUR,Customer Corp 115,Enterprise,Tier 2,0,Cloud Hardware,5,6798.63,149.79,6648.84,4867.2699999999995,1781.5700000000006,26.8,2940.99,1391.03,148.86,386.39,DB Schenker,Oct
5192,2025-10-29 11:04:11,2025-10-29,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 053,Mid-Market,Tier 3,1,Enterprise Storage,2,2986.52,231.37,2755.15,2023.97,731.1800000000001,26.54,1104.92,664.3,59.44,195.31,Maersk Freight,Oct
5194,2025-10-29 12:57:35,2025-10-29,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 008,Enterprise,Tier 3,1,Edge Gateways,6,5247.55,150.86,5096.69,3824.9,1271.7899999999995,24.95,2258.58,1103.3,155.68,307.34,DHL Global,Oct
5187,2025-10-29 13:31:19,2025-10-29,2025,Q4,10,APAC,Japan,JPY,Customer Corp 083,Mid-Market,Tier 1,0,Network Switches,5,11250.43,401.79,10848.64,6315.9,4532.74,41.78,4465.96,873.29,313.92,662.73,FedEx Express,Oct
5196,2025-10-29 15:27:59,2025-10-29,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 097,Enterprise,Tier 3,1,Edge Gateways,18,28218.66,892.95,27325.71,17815.89,9509.82,34.8,12246.15,2953.89,691.0,1924.85,UPS Supply Chain,Oct
5199,2025-10-29 17:17:14,2025-10-29,2025,Q4,10,North America,Canada,CAD,Customer Corp 200,Mid-Market,Tier 2,1,Edge Gateways,7,12240.27,514.5,11725.77,7208.039999999999,4517.730000000001,38.53,5050.44,855.09,381.95,920.56,FedEx Express,Oct
5184,2025-10-29 17:37:27,2025-10-29,2025,Q4,10,APAC,Japan,JPY,Customer Corp 188,SMB,Tier 3,1,Enterprise Storage,9,13848.74,316.03,13532.71,8102.500000000001,5430.209999999998,40.13,5502.81,1419.89,293.33,886.47,FedEx Express,Oct
5188,2025-10-29 18:32:28,2025-10-29,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 158,Enterprise,Tier 1,1,Cloud Hardware,9,16990.98,772.9,16218.08,12291.81,3926.2700000000004,24.21,6856.9,4010.39,522.66,901.86,Maersk Freight,Oct
5189,2025-10-29 18:37:44,2025-10-29,2025,Q4,10,Europe,United Kingdom,GBP,Customer Corp 009,SMB,Tier 3,1,Edge Gateways,13,19270.5,1308.5,17962.0,13625.64,4336.360000000001,24.14,7537.58,4099.38,679.2,1309.48,DHL Global,Oct
5191,2025-10-29 18:53:27,2025-10-29,2025,Q4,10,Europe,Netherlands,EUR,Customer Corp 151,SMB,Tier 2,1,Edge Gateways,13,31462.97,2389.1,29073.87,23363.100000000002,5710.769999999997,19.64,13234.54,7347.57,972.75,1808.24,Hapag-Lloyd,Oct
5190,2025-10-29 18:58:20,2025-10-29,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 015,Mid-Market,Tier 2,0,Cloud Hardware,2,4203.24,253.92,3949.32,2394.29,1555.0300000000002,39.37,1671.11,347.21,113.44,262.53,UPS Supply Chain,Oct
5198,2025-10-29 19:48:21,2025-10-29,2025,Q4,10,North America,United States,USD,Customer Corp 111,Enterprise,Tier 1,1,Network Switches,18,34708.52,729.28,33979.24,20320.5,13658.739999999998,40.2,14648.21,2666.5,1136.52,1869.27,FedEx Express,Oct
5195,2025-10-29 20:15:40,2025-10-29,2025,Q4,10,Europe,France,EUR,Customer Corp 085,SMB,Tier 2,1,Cloud Hardware,23,35244.37,2226.52,33017.85,25942.22,7075.629999999997,21.43,14662.48,8341.12,708.54,2230.08,DHL Global,Oct
5197,2025-10-29 20:31:18,2025-10-29,2025,Q4,10,APAC,Japan,JPY,Customer Corp 189,Enterprise,Tier 3,1,Network Switches,21,24216.21,1926.61,22289.6,14035.0,8254.599999999999,37.03,9905.28,2423.33,452.31,1254.08,DHL Global,Oct
5185,2025-10-29 20:40:21,2025-10-29,2025,Q4,10,Europe,France,EUR,Customer Corp 059,Mid-Market,Tier 2,1,Enterprise Storage,9,10210.82,771.52,9439.3,7335.639999999999,2103.66,22.29,4338.61,2111.27,255.25,630.51,Maersk Freight,Oct
5204,2025-10-30 08:16:49,2025-10-30,2025,Q4,10,Europe,Germany,EUR,Customer Corp 132,Enterprise,Tier 1,1,Edge Gateways,8,19045.69,850.57,18195.12,13667.140000000001,4527.979999999998,24.89,7552.91,4179.86,593.34,1341.03,DB Schenker,Oct
5206,2025-10-30 08:22:33,2025-10-30,2025,Q4,10,North America,United States,USD,Customer Corp 028,Mid-Market,Tier 1,1,Cloud Hardware,19,29674.78,1174.56,28500.22,17231.32,11268.900000000001,39.54,11695.75,2657.43,896.67,1981.47,FedEx Express,Oct
5210,2025-10-30 09:07:40,2025-10-30,2025,Q4,10,North America,Canada,CAD,Customer Corp 060,Mid-Market,Tier 3,1,Enterprise Storage,19,27588.58,1199.15,26389.43,17155.57,9233.86,34.99,11983.2,2576.34,938.89,1657.14,FedEx Express,Oct
5205,2025-10-30 10:16:37,2025-10-30,2025,Q4,10,APAC,Singapore,SGD,Customer Corp 199,Enterprise,Tier 1,1,Cloud Hardware,13,24327.24,1658.06,22669.18,13437.94,9231.24,40.72,9489.36,2065.6,512.84,1370.14,FedEx Express,Oct
